;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;Total Contratos;Contratos iniciales indefinidos hombres;Contratos iniciales temporales hombres;Contratos convertidos en indefinidos hombres;Contratos iniciales indefinidos mujeres;Contratos iniciales temporales mujeres;Contratos convertidos en indefinidos mujeres;Contratos  Agricultura;Contratos  Industria;Contratos Construcción;Contratos  Servicios
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40213;Valdevacas y Guijar;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40214;Valseca;7;<5;5;0;0;0;0;0;<5;<5;<5
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40215;Valtiendas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40216;Valverde del Majano;221;17;97;<5;11;90;<5;<5;204;<5;15
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40218;Valle de Tabladillo;<5;<5;0;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40219;Vallelado;14;<5;<5;<5;0;6;0;<5;7;<5;5
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40220;Valleruela de Pedraza;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40221;Valleruela de Sepúlveda;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40222;Veganzones;17;<5;16;0;0;0;0;<5;0;0;16
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40223;Vegas de Matute;15;<5;<5;0;0;9;0;0;0;0;15
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40224;Ventosilla y Tejadilla;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40225;Villacastín;57;12;17;7;<5;15;<5;9;38;0;10
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40228;Villaverde de Íscar;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40229;Villaverde de Montejo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40230;Villeguillo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40231;Yanguas de Eresma;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40233;Zarzuela del Monte;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40234;Zarzuela del Pinar;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40901;Ortigosa del Monte;<5;0;0;0;0;<5;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40902;Cozuelos de Fuentidueña;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40903;Marazoleja;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40904;Navas de Riofrío;<5;<5;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40905;Cuevas de Provanco;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;40;Segovia;40906;San Cristóbal de Segovia;5;0;0;<5;<5;<5;0;0;0;<5;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42001;Abejar;21;0;17;0;0;<5;0;0;18;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42003;Adradas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42004;Ágreda;75;20;28;0;7;20;0;<5;23;<5;48
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42006;Alconaba;<5;<5;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42007;Alcubilla de Avellaneda;<5;<5;0;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42008;Alcubilla de las Peñas;<5;<5;0;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42009;Aldealafuente;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42010;Aldealices;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42011;Aldealpozo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42012;Aldealseñor;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42013;Aldehuela de Periáñez;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42014;Aldehuelas, Las;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42015;Alentisque;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42016;Aliud;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42017;Almajano;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42018;Almaluez;<5;0;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42019;Almarza;5;0;<5;0;<5;<5;0;0;0;0;5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42020;Almazán;79;15;24;<5;5;32;<5;<5;15;<5;62
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42021;Almazul;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42022;Almenar de Soria;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42023;Alpanseque;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42024;Arancón;<5;<5;0;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42025;Arcos de Jalón;18;5;<5;0;8;<5;0;<5;0;<5;15
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42026;Arenillas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42027;Arévalo de la Sierra;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42028;Ausejo de la Sierra;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42029;Baraona;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42030;Barca;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42031;Barcones;<5;<5;0;0;0;0;0;0;0;<5;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42032;Bayubas de Abajo;<5;0;0;0;0;<5;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42033;Bayubas de Arriba;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42034;Beratón;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42035;Berlanga de Duero;14;0;<5;0;<5;11;0;0;0;0;14
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42036;Blacos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42037;Bliecos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42038;Borjabad;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42039;Borobia;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42041;Buberos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42042;Buitrago;<5;0;<5;0;0;<5;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42043;Burgo de Osma-Ciudad de Osma;133;14;56;5;11;42;5;27;28;<5;75
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42044;Cabrejas del Campo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42045;Cabrejas del Pinar;<5;0;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42046;Calatañazor;<5;0;0;0;0;<5;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42048;Caltojar;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42049;Candilichera;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42050;Cañamaque;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42051;Carabantes;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42052;Caracena;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42053;Carrascosa de Abajo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42054;Carrascosa de la Sierra;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42055;Casarejos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42056;Castilfrío de la Sierra;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42057;Castilruiz;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42058;Castillejo de Robledo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42059;Centenera de Andaluz;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42060;Cerbón;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42061;Cidones;<5;0;<5;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42062;Cigudosa;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42063;Cihuela;<5;0;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42064;Ciria;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42065;Cirujales del Río;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42068;Coscurita;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42069;Covaleda;8;0;0;<5;<5;5;0;0;<5;0;7
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42070;Cubilla;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42071;Cubo de la Solana;<5;<5;0;0;<5;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42073;Cueva de Ágreda;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42075;Dévanos;<5;0;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42076;Deza;<5;<5;0;0;<5;0;0;<5;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42078;Duruelo de la Sierra;9;<5;<5;0;0;7;0;0;0;0;9
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42079;Escobosa de Almazán;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42080;Espeja de San Marcelino;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42081;Espejón;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42082;Estepa de San Juan;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42083;Frechilla de Almazán;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42084;Fresno de Caracena;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42085;Fuentearmegil;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42086;Fuentecambrón;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42087;Fuentecantos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42088;Fuentelmonge;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42089;Fuentelsaz de Soria;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42090;Fuentepinilla;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42092;Fuentes de Magaña;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42093;Fuentestrún;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42094;Garray;21;8;<5;0;<5;6;0;0;11;0;10
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42095;Golmayo;43;7;11;0;6;18;<5;<5;<5;<5;38
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42096;Gómara;<5;<5;0;0;0;0;0;0;<5;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42097;Gormaz;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42098;Herrera de Soria;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42100;Hinojosa del Campo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42103;Langa de Duero;<5;0;<5;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42105;Liceras;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42106;Losilla, La;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42107;Magaña;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42108;Maján;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42110;Matalebreras;<5;0;0;0;<5;<5;<5;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42111;Matamala de Almazán;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42113;Medinaceli;12;<5;<5;0;<5;<5;<5;0;0;0;12
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42115;Miño de Medinaceli;<5;0;<5;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42116;Miño de San Esteban;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42117;Molinos de Duero;<5;<5;0;0;<5;0;0;<5;0;<5;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42118;Momblona;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42119;Monteagudo de las Vicarías;<5;0;<5;0;0;<5;0;0;0;<5;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42120;Montejo de Tiermes;<5;<5;0;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42121;Montenegro de Cameros;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42123;Morón de Almazán;<5;0;0;0;<5;<5;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42124;Muriel de la Fuente;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42125;Muriel Viejo;<5;0;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42127;Nafría de Ucero;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42128;Narros;<5;<5;0;0;0;0;0;0;0;<5;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42129;Navaleno;5;<5;0;0;<5;<5;0;0;0;0;5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42130;Nepas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42131;Nolay;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42132;Noviercas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42134;Ólvega;105;35;30;7;19;13;<5;<5;44;5;52
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42135;Oncala;8;0;<5;0;0;6;0;0;0;0;8
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42139;Pinilla del Campo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42140;Portillo de Soria;<5;<5;0;<5;0;0;0;<5;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42141;Póveda de Soria, La;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42142;Pozalmuro;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42144;Quintana Redonda;<5;<5;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42145;Quintanas de Gormaz;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42148;Quiñonería;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42149;Rábanos, Los;22;0;16;0;0;6;0;0;21;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42151;Rebollar;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42152;Recuerda;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42153;Rello;<5;0;<5;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42154;Renieblas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42155;Retortillo de Soria;<5;0;<5;0;0;<5;0;0;0;<5;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42156;Reznos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42157;Riba de Escalote, La;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42158;Rioseco de Soria;<5;<5;0;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42159;Rollamienta;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42160;Royo, El;<5;<5;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42161;Salduero;<5;<5;<5;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42162;San Esteban de Gormaz;32;5;8;<5;6;9;<5;<5;12;0;18
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42163;San Felices;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42164;San Leonardo de Yagüe;20;9;<5;0;<5;7;0;<5;0;0;18
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42165;San Pedro Manrique;19;6;<5;0;7;<5;0;<5;11;<5;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42166;Santa Cruz de Yanguas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42167;Santa María de Huerta;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42168;Santa María de las Hoyas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42171;Serón de Nágima;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42172;Soliedra;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42173;Soria;757;89;193;12;102;339;22;<5;92;20;642
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42174;Sotillo del Rincón;<5;<5;0;0;<5;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42175;Suellacabras;<5;0;<5;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42176;Tajahuerce;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42177;Tajueco;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42178;Talveila;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42181;Tardelcuende;<5;0;<5;0;0;<5;0;<5;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42182;Taroda;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42183;Tejado;<5;<5;0;0;<5;0;0;<5;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42184;Torlengua;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42185;Torreblacos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42187;Torrubia de Soria;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42188;Trévago;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42189;Ucero;<5;0;<5;0;0;<5;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42190;Vadillo;<5;0;<5;0;0;0;0;0;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42191;Valdeavellano de Tera;11;6;0;0;5;0;0;0;10;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42192;Valdegeña;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42193;Valdelagua del Cerro;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42194;Valdemaluque;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42195;Valdenebro;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42196;Valdeprado;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42197;Valderrodilla;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42198;Valtajeros;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42200;Velamazán;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42201;Velilla de la Sierra;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42202;Velilla de los Ajos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42204;Viana de Duero;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42205;Villaciervos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42206;Villanueva de Gormaz;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42207;Villar del Ala;<5;0;<5;0;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42208;Villar del Campo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42209;Villar del Río;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42211;Villares de Soria, Los;6;<5;<5;0;0;0;0;<5;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42212;Villasayas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42213;Villaseca de Arciel;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42215;Vinuesa;12;<5;<5;0;0;6;0;<5;0;0;11
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42216;Vizmanos;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42217;Vozmediano;<5;<5;0;<5;0;0;0;<5;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42218;Yanguas;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;42;Soria;42219;Yelo;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47001;Adalia;11;<5;<5;0;0;6;0;0;<5;0;8
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47002;Aguasal;0;0;0;0;0;0;0;0;0;0;0
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47003;Aguilar de Campos;<5;<5;0;0;0;0;0;<5;0;0;<5
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47004;Alaejos;5;0;0;0;<5;<5;<5;0;0;0;5
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47005;Alcazarén;18;<5;10;<5;<5;5;0;13;<5;0;<5
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47006;Aldea de San Miguel;10;<5;5;0;0;<5;0;5;0;0;5
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47007;Aldeamayor de San Martín;70;22;24;<5;<5;16;<5;0;37;<5;32
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47008;Almenara de Adaja;11;<5;0;0;7;0;0;0;0;0;11
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47009;Amusquillo;<5;<5;0;<5;<5;0;0;0;<5;0;<5
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47010;Arroyo de la Encomienda;581;107;119;14;129;208;<5;<5;39;5;536
202412;Diciembre de 2024;7;Castilla y León;47;Valladolid;47011;Ataquines;6;<5;<5;0;<5;<5;0;<5;0;0;5
